train_number,train_name,station_code,station_name,arrival_time,departure_time,distance_km,day_of_journey,runs_on_days
12601,Mangala Express,MAHE,Mahé,13:47,13:49,138.1,1,MT-TFSS
12601,Mangala Express,BDJ,Vadakara railway station,14:03,14:05,150.6,1,MT-TFSS
12601,Mangala Express,PYOL,Payyoli,14:16,14:18,159.8,1,MT-TFSS
12601,Mangala Express,TKT,Tikkotti,14:22,14:24,163.0,1,MT-TFSS
12601,Mangala Express,QLD,Quilandi,14:34,14:36,171.8,1,MT-TFSS
12601,Mangala Express,CMC,Chemancheri,14:42,14:44,177.1,1,MT-TFSS
12601,Mangala Express,ETR,Elattur,14:52,14:54,184.1,1,MT-TFSS
12601,Mangala Express,WH,West Hill,15:02,15:04,191.4,1,MT-TFSS
12601,Mangala Express,CLT,Kozhikode,15:10,15:12,196.0,1,MT-TFSS
12601,Mangala Express,KUL,Kallayi,15:14,15:16,197.7,1,MT-TFSS
12601,Mangala Express,FK,Ferok,15:25,15:27,205.5,1,MT-TFSS
12601,Mangala Express,KN,Kadalundi,15:32,15:34,210.2,1,MT-TFSS
12601,Mangala Express,VLI,Vallikunnu,15:40,15:42,215.5,1,MT-TFSS
12601,Mangala Express,PGI,Parappanangadi,15:48,15:50,220.5,1,MT-TFSS
12601,Mangala Express,TA,Tanur,15:59,16:01,228.6,1,MT-TFSS
12601,Mangala Express,TIR,Tirur,16:11,16:13,236.6,1,MT-TFSS
12601,Mangala Express,TUA,Tirunnavaya,16:22,16:24,245.0,1,MT-TFSS
12601,Mangala Express,KTU,Kuttippuram,16:31,16:33,251.3,1,MT-TFSS
12601,Mangala Express,SRR,Shoranur Junction,17:05,17:07,279.0,1,MT-TFSS
12601,Mangala Express,VTK,Vallathol Nagar,17:11,17:13,282.2,1,MT-TFSS
12601,Mangala Express,WKI,Wadakancheri,17:25,17:27,292.3,1,MT-TFSS
12601,Mangala Express,MGK,Mulagunnathukavu,17:35,17:37,299.4,1,MT-TFSS
12601,Mangala Express,AMLR,Amalanagar,17:43,17:45,304.8,1,MT-TFSS
12601,Mangala Express,PNQ,Punkunnam,17:51,17:53,309.9,1,MT-TFSS
12601,Mangala Express,TCR,Thrissur,17:55,17:57,311.9,1,MT-TFSS
12601,Mangala Express,OLR,Ollur,18:04,18:06,317.5,1,MT-TFSS
12601,Mangala Express,PUK,Pudukad,18:13,18:15,324.0,1,MT-TFSS
12601,Mangala Express,IJK,Irinjalakuda,18:26,18:28,333.1,1,MT-TFSS
12601,Mangala Express,CKI,Chalakudi,18:35,18:37,339.3,1,MT-TFSS
12601,Mangala Express,KUC,Karukkutty,18:49,18:51,349.6,1,MT-TFSS
12601,Mangala Express,AFK,Angamali (Kaladi),18:56,18:58,354.2,1,MT-TFSS
12601,Mangala Express,CWR,Chovvara,19:05,19:07,359.9,1,MT-TFSS
12601,Mangala Express,ALVA,Aluva,19:11,19:13,363.5,1,MT-TFSS
12601,Mangala Express,PNCU,Pulinchodu,19:15,19:17,365.2,1,MT-TFSS
12601,Mangala Express,CPPY,Companypady,19:18,19:20,366.2,1,MT-TFSS
12601,Mangala Express,AATK,Ambattukavu,19:21,19:23,367.1,1,MT-TFSS
12601,Mangala Express,MUTT,Muttom,19:24,19:26,368.1,1,MT-TFSS
12601,Mangala Express,KLMR,Kalamassery,19:28,19:30,369.4,1,MT-TFSS
12601,Mangala Express,CCUV,Cochin University,19:32,19:34,371.4,1,MT-TFSS
12601,Mangala Express,PDPM,Pathadipalam,19:36,19:38,372.7,1,MT-TFSS
12601,Mangala Express,EDAP,Edappally,19:39,19:41,374.0,1,MT-TFSS
12601,Mangala Express,CGPP,Changampuzha Park,19:43,19:45,375.3,1,MT-TFSS
12601,Mangala Express,PARV,Palarivattom,19:46,19:48,376.4,1,MT-TFSS
12601,Mangala Express,JLSD,JLN Stadium,19:49,19:51,377.3,1,MT-TFSS
12601,Mangala Express,KALR,Kaloor,19:52,19:54,378.3,1,MT-TFSS
12601,Mangala Express,ERN,Ernakulam Town,19:55,19:57,379.0,1,MT-TFSS
12601,Mangala Express,KPTM,Kanjiramattam,20:20,20:22,399.0,1,MT-TFSS
12601,Mangala Express,TUVR,Turavur,20:39,20:41,413.7,1,MT-TFSS
12601,Mangala Express,SRTL,Cherthala,20:52,20:54,423.2,1,MT-TFSS
12601,Mangala Express,MAKM,Mararikulam,21:06,21:08,433.6,1,MT-TFSS
12601,Mangala Express,ALLP,Alappuzha,21:22,21:24,446.2,1,MT-TFSS
12601,Mangala Express,AMPA,Ambalappuzha,21:38,21:40,458.0,1,MT-TFSS
12601,Mangala Express,HAD,Haripad,21:59,22:01,474.4,1,MT-TFSS
12601,Mangala Express,CHPD,Cheppad Halt Station,22:07,22:09,479.5,1,MT-TFSS
12601,Mangala Express,KYJ,Kayamkulam Junction,22:17,22:19,486.5,1,MT-TFSS
12601,Mangala Express,OCR,Ochira,22:25,22:27,492.2,1,MT-TFSS
12601,Mangala Express,KPY,Karunagapalli railway station,22:36,22:38,499.9,1,MT-TFSS
12601,Mangala Express,STKT,Sasthamkotta,22:47,22:49,507.1,1,MT-TFSS
12601,Mangala Express,MQO,Munroe Thuruttu,22:54,22:56,511.4,1,MT-TFSS
12601,Mangala Express,KLQ,Kilikollur,23:06,23:08,520.2,1,MT-TFSS
12601,Mangala Express,QLN,Kollam Junction,23:14,23:16,525.6,1,MT-TFSS
12601,Mangala Express,MYY,Mayyanad,23:25,23:27,533.4,1,MT-TFSS
12601,Mangala Express,PVU,Paravur,23:31,23:33,536.9,1,MT-TFSS
12601,Mangala Express,KFI,Kappil,23:38,23:40,541.0,1,MT-TFSS
12601,Mangala Express,EVA,Edavai,23:43,23:45,543.7,1,MT-TFSS
12601,Mangala Express,VAK,Varkala Sivagiri,23:49,23:51,547.5,1,MT-TFSS
12601,Mangala Express,KVU,Kadakavur,00:01,00:03,556.0,1,MT-TFSS
12601,Mangala Express,CRY,Chirayinkeezh,00:06,00:08,558.9,1,MT-TFSS
12601,Mangala Express,PGZ,Perunguzhi,00:13,00:15,562.8,1,MT-TFSS
12601,Mangala Express,MQU,Murukkampuzha,00:19,00:21,566.0,1,MT-TFSS
12601,Mangala Express,KXP,Kaniyapuram,00:25,00:27,569.9,1,MT-TFSS
12601,Mangala Express,KZK,Kazhakuttam,00:32,00:34,573.9,1,MT-TFSS
12601,Mangala Express,TVCN,Thiruvananthapuram North,00:40,00:42,579.7,1,MT-TFSS
12601,Mangala Express,TVP,Thiruvananthapuram Pettah,00:47,00:49,583.9,1,MT-TFSS
12601,Mangala Express,TVC,Thiruvananthapuram Central,00:52,--,586.3,1,MT-TFSS
16525,Kanyakumari Express,MJS,Manjeshwar,--,12:02,0.0,1,MTWTFSS
16525,Kanyakumari Express,UAA,Uppala,12:10,12:12,6.4,1,MTWTFSS
16525,Kanyakumari Express,KMQ,Kumbla,12:25,12:27,16.2,1,MTWTFSS
16525,Kanyakumari Express,KGQ,Kasargod,12:43,12:45,28.2,1,MTWTFSS
16525,Kanyakumari Express,KQK,Kottikkulam,12:56,12:58,36.7,1,MTWTFSS
16525,Kanyakumari Express,BFR,Bekal Fort,13:05,13:07,41.3,1,MTWTFSS
16525,Kanyakumari Express,NLE,Nileshwar,13:30,13:32,59.0,1,MTWTFSS
16525,Kanyakumari Express,CHV,Cheruvattur,13:39,13:41,64.0,1,MTWTFSS
16525,Kanyakumari Express,TKQ,Trikaripur,13:52,13:54,72.3,1,MTWTFSS
16525,Kanyakumari Express,ELM,Elimala,14:07,14:09,82.5,1,MTWTFSS
16525,Kanyakumari Express,PAZ,Payangadi,14:18,14:20,88.6,1,MTWTFSS
16525,Kanyakumari Express,KPQ,Kannapuram,14:29,14:31,95.8,1,MTWTFSS
16525,Kanyakumari Express,PPNS,Pappinisseri,14:39,14:41,101.7,1,MTWTFSS
16525,Kanyakumari Express,VAPM,Valapattanam,14:43,14:45,103.3,1,MTWTFSS
16525,Kanyakumari Express,CAN,Kannur,14:54,14:56,109.9,1,MTWTFSS
16525,Kanyakumari Express,CS,Kannur South,15:01,15:03,113.5,1,MTWTFSS
16525,Kanyakumari Express,ETK,Etakkot,15:14,15:16,121.8,1,MTWTFSS
16525,Kanyakumari Express,TLY,Thalassery,15:26,15:28,129.6,1,MTWTFSS
16525,Kanyakumari Express,JGE,Jagannath Temple Gate,15:32,15:34,132.1,1,MTWTFSS
16525,Kanyakumari Express,MAHE,Mahé,15:42,15:44,138.1,1,MTWTFSS
16525,Kanyakumari Express,BDJ,Vadakara railway station,16:00,16:02,150.6,1,MTWTFSS
16525,Kanyakumari Express,PYOL,Payyoli,16:15,16:17,159.8,1,MTWTFSS
16525,Kanyakumari Express,TKT,Tikkotti,16:21,16:23,163.0,1,MTWTFSS
16525,Kanyakumari Express,QLD,Quilandi,16:35,16:37,171.8,1,MTWTFSS
16525,Kanyakumari Express,CMC,Chemancheri,16:44,16:46,177.1,1,MTWTFSS
16525,Kanyakumari Express,ETR,Elattur,16:55,16:57,184.1,1,MTWTFSS
16525,Kanyakumari Express,WH,West Hill,17:07,17:09,191.4,1,MTWTFSS
16525,Kanyakumari Express,CLT,Kozhikode,17:15,17:17,196.0,1,MTWTFSS
16525,Kanyakumari Express,KUL,Kallayi,17:19,17:21,197.7,1,MTWTFSS
16525,Kanyakumari Express,FK,Ferok,17:32,17:34,205.5,1,MTWTFSS
16525,Kanyakumari Express,KN,Kadalundi,17:40,17:42,210.2,1,MTWTFSS
16525,Kanyakumari Express,VLI,Vallikunnu,17:49,17:51,215.5,1,MTWTFSS
16525,Kanyakumari Express,PGI,Parappanangadi,17:58,18:00,220.5,1,MTWTFSS
16525,Kanyakumari Express,TA,Tanur,18:10,18:12,228.6,1,MTWTFSS
16525,Kanyakumari Express,TIR,Tirur,18:23,18:25,236.6,1,MTWTFSS
16525,Kanyakumari Express,TUA,Tirunnavaya,18:36,18:38,245.0,1,MTWTFSS
16525,Kanyakumari Express,KTU,Kuttippuram,18:47,18:49,251.3,1,MTWTFSS
16525,Kanyakumari Express,SRR,Shoranur Junction,19:25,19:27,279.0,1,MTWTFSS
16525,Kanyakumari Express,VTK,Vallathol Nagar,19:32,19:34,282.2,1,MTWTFSS
16525,Kanyakumari Express,WKI,Wadakancheri,19:47,19:49,292.3,1,MTWTFSS
16525,Kanyakumari Express,MGK,Mulagunnathukavu,19:59,20:01,299.4,1,MTWTFSS
16525,Kanyakumari Express,AMLR,Amalanagar,20:08,20:10,304.8,1,MTWTFSS
16525,Kanyakumari Express,PNQ,Punkunnam,20:17,20:19,309.9,1,MTWTFSS
16525,Kanyakumari Express,TCR,Thrissur,20:21,20:23,311.9,1,MTWTFSS
16525,Kanyakumari Express,OLR,Ollur,20:31,20:33,317.5,1,MTWTFSS
16525,Kanyakumari Express,PUK,Pudukad,20:41,20:43,324.0,1,MTWTFSS
16525,Kanyakumari Express,IJK,Irinjalakuda,20:56,20:58,333.1,1,MTWTFSS
16525,Kanyakumari Express,CKI,Chalakudi,21:06,21:08,339.3,1,MTWTFSS
16525,Kanyakumari Express,KUC,Karukkutty,21:22,21:24,349.6,1,MTWTFSS
16525,Kanyakumari Express,AFK,Angamali (Kaladi),21:30,21:32,354.2,1,MTWTFSS
16525,Kanyakumari Express,CWR,Chovvara,21:39,21:41,359.9,1,MTWTFSS
16525,Kanyakumari Express,ALVA,Aluva,21:46,21:48,363.5,1,MTWTFSS
16525,Kanyakumari Express,PNCU,Pulinchodu,21:50,21:52,365.2,1,MTWTFSS
16525,Kanyakumari Express,CPPY,Companypady,21:54,21:56,366.2,1,MTWTFSS
16525,Kanyakumari Express,AATK,Ambattukavu,21:57,21:59,367.1,1,MTWTFSS
16525,Kanyakumari Express,MUTT,Muttom,22:00,22:02,368.1,1,MTWTFSS
16525,Kanyakumari Express,KLMR,Kalamassery,22:04,22:06,369.4,1,MTWTFSS
16525,Kanyakumari Express,CCUV,Cochin University,22:09,22:11,371.4,1,MTWTFSS
16525,Kanyakumari Express,PDPM,Pathadipalam,22:12,22:14,372.7,1,MTWTFSS
16525,Kanyakumari Express,EDAP,Edappally,22:16,22:18,374.0,1,MTWTFSS
16525,Kanyakumari Express,CGPP,Changampuzha Park,22:20,22:22,375.3,1,MTWTFSS
16525,Kanyakumari Express,PARV,Palarivattom,22:23,22:25,376.4,1,MTWTFSS
16525,Kanyakumari Express,JLSD,JLN Stadium,22:27,22:29,377.3,1,MTWTFSS
16525,Kanyakumari Express,KALR,Kaloor,22:30,22:32,378.3,1,MTWTFSS
16525,Kanyakumari Express,ERN,Ernakulam Town,22:33,22:35,379.0,1,MTWTFSS
16525,Kanyakumari Express,KPTM,Kanjiramattam,23:01,23:03,399.0,1,MTWTFSS
16525,Kanyakumari Express,TUVR,Turavur,23:23,23:25,413.7,1,MTWTFSS
16525,Kanyakumari Express,SRTL,Cherthala,23:38,23:40,423.2,1,MTWTFSS
16525,Kanyakumari Express,MAKM,Mararikulam,23:54,23:56,433.6,1,MTWTFSS
16525,Kanyakumari Express,ALLP,Alappuzha,00:12,00:14,446.2,1,MTWTFSS
16525,Kanyakumari Express,AMPA,Ambalappuzha,00:30,00:32,458.0,1,MTWTFSS
16525,Kanyakumari Express,HAD,Haripad,00:54,00:56,474.4,1,MTWTFSS
16525,Kanyakumari Express,CHPD,Cheppad Halt Station,01:03,01:05,479.5,1,MTWTFSS
16525,Kanyakumari Express,KYJ,Kayamkulam Junction,01:14,01:16,486.5,1,MTWTFSS
16525,Kanyakumari Express,OCR,Ochira,01:24,01:26,492.2,1,MTWTFSS
16525,Kanyakumari Express,KPY,Karunagapalli railway station,01:36,01:38,499.9,1,MTWTFSS
16525,Kanyakumari Express,STKT,Sasthamkotta,01:48,01:50,507.1,1,MTWTFSS
16525,Kanyakumari Express,MQO,Munroe Thuruttu,01:55,01:57,511.4,1,MTWTFSS
16525,Kanyakumari Express,KLQ,Kilikollur,02:09,02:11,520.2,1,MTWTFSS
16525,Kanyakumari Express,QLN,Kollam Junction,02:18,02:20,525.6,1,MTWTFSS
16525,Kanyakumari Express,MYY,Mayyanad,02:31,02:33,533.4,1,MTWTFSS
16525,Kanyakumari Express,PVU,Paravur,02:37,02:39,536.9,1,MTWTFSS
16525,Kanyakumari Express,KFI,Kappil,02:45,02:47,541.0,1,MTWTFSS
16525,Kanyakumari Express,EVA,Edavai,02:50,02:52,543.7,1,MTWTFSS
16525,Kanyakumari Express,VAK,Varkala Sivagiri,02:58,03:00,547.5,1,MTWTFSS
16525,Kanyakumari Express,KVU,Kadakavur,03:11,03:13,556.0,1,MTWTFSS
16525,Kanyakumari Express,CRY,Chirayinkeezh,03:17,03:19,558.9,1,MTWTFSS
16525,Kanyakumari Express,PGZ,Perunguzhi,03:24,03:26,562.8,1,MTWTFSS
16525,Kanyakumari Express,MQU,Murukkampuzha,03:30,03:32,566.0,1,MTWTFSS
16525,Kanyakumari Express,KXP,Kaniyapuram,03:37,03:39,569.9,1,MTWTFSS
16525,Kanyakumari Express,KZK,Kazhakuttam,03:45,03:47,573.9,1,MTWTFSS
16525,Kanyakumari Express,TVCN,Thiruvananthapuram North,03:54,03:56,579.7,1,MTWTFSS
16525,Kanyakumari Express,TVP,Thiruvananthapuram Pettah,04:02,04:04,583.9,1,MTWTFSS
16525,Kanyakumari Express,TVC,Thiruvananthapuram Central,04:07,--,586.3,1,MTWTFSS
12695,Trivandrum Rajdhani,MJS,Manjeshwar,--,14:01,0.0,1,M-W-F--
12695,Trivandrum Rajdhani,UAA,Uppala,14:07,14:08,6.4,1,M-W-F--
12695,Trivandrum Rajdhani,KMQ,Kumbla,14:18,14:19,16.2,1,M-W-F--
12695,Trivandrum Rajdhani,KGQ,Kasargod,14:31,14:32,28.2,1,M-W-F--
12695,Trivandrum Rajdhani,KQK,Kottikkulam,14:40,14:41,36.7,1,M-W-F--
12695,Trivandrum Rajdhani,BFR,Bekal Fort,14:46,14:47,41.3,1,M-W-F--
12695,Trivandrum Rajdhani,NLE,Nileshwar,15:04,15:05,59.0,1,M-W-F--
12695,Trivandrum Rajdhani,CHV,Cheruvattur,15:10,15:11,64.0,1,M-W-F--
12695,Trivandrum Rajdhani,TKQ,Trikaripur,15:20,15:21,72.3,1,M-W-F--
12695,Trivandrum Rajdhani,ELM,Elimala,15:31,15:32,82.5,1,M-W-F--
12695,Trivandrum Rajdhani,PAZ,Payangadi,15:38,15:39,88.6,1,M-W-F--
12695,Trivandrum Rajdhani,KPQ,Kannapuram,15:46,15:47,95.8,1,M-W-F--
12695,Trivandrum Rajdhani,PPNS,Pappinisseri,15:53,15:54,101.7,1,M-W-F--
12695,Trivandrum Rajdhani,VAPM,Valapattanam,15:56,15:57,103.3,1,M-W-F--
12695,Trivandrum Rajdhani,CAN,Kannur,16:03,16:04,109.9,1,M-W-F--
12695,Trivandrum Rajdhani,CS,Kannur South,16:08,16:09,113.5,1,M-W-F--
12695,Trivandrum Rajdhani,ETK,Etakkot,16:17,16:18,121.8,1,M-W-F--
12695,Trivandrum Rajdhani,TLY,Thalassery,16:26,16:27,129.6,1,M-W-F--
12695,Trivandrum Rajdhani,JGE,Jagannath Temple Gate,16:30,16:31,132.1,1,M-W-F--
12695,Trivandrum Rajdhani,MAHE,Mahé,16:37,16:38,138.1,1,M-W-F--
12695,Trivandrum Rajdhani,BDJ,Vadakara railway station,16:50,16:51,150.6,1,M-W-F--
12695,Trivandrum Rajdhani,PYOL,Payyoli,17:00,17:01,159.8,1,M-W-F--
12695,Trivandrum Rajdhani,TKT,Tikkotti,17:04,17:05,163.0,1,M-W-F--
12695,Trivandrum Rajdhani,QLD,Quilandi,17:14,17:15,171.8,1,M-W-F--
12695,Trivandrum Rajdhani,CMC,Chemancheri,17:21,17:22,177.1,1,M-W-F--
12695,Trivandrum Rajdhani,ETR,Elattur,17:29,17:30,184.1,1,M-W-F--
12695,Trivandrum Rajdhani,WH,West Hill,17:37,17:38,191.4,1,M-W-F--
12695,Trivandrum Rajdhani,CLT,Kozhikode,17:43,17:44,196.0,1,M-W-F--
12695,Trivandrum Rajdhani,KUL,Kallayi,17:45,17:46,197.7,1,M-W-F--
12695,Trivandrum Rajdhani,FK,Ferok,17:54,17:55,205.5,1,M-W-F--
12695,Trivandrum Rajdhani,KN,Kadalundi,18:00,18:01,210.2,1,M-W-F--
12695,Trivandrum Rajdhani,VLI,Vallikunnu,18:06,18:07,215.5,1,M-W-F--
12695,Trivandrum Rajdhani,PGI,Parappanangadi,18:12,18:13,220.5,1,M-W-F--
12695,Trivandrum Rajdhani,TA,Tanur,18:21,18:22,228.6,1,M-W-F--
12695,Trivandrum Rajdhani,TIR,Tirur,18:30,18:31,236.6,1,M-W-F--
12695,Trivandrum Rajdhani,TUA,Tirunnavaya,18:40,18:41,245.0,1,M-W-F--
12695,Trivandrum Rajdhani,KTU,Kuttippuram,18:47,18:48,251.3,1,M-W-F--
12695,Trivandrum Rajdhani,SRR,Shoranur Junction,19:15,19:16,279.0,1,M-W-F--
12695,Trivandrum Rajdhani,VTK,Vallathol Nagar,19:20,19:21,282.2,1,M-W-F--
12695,Trivandrum Rajdhani,WKI,Wadakancheri,19:31,19:32,292.3,1,M-W-F--
12695,Trivandrum Rajdhani,MGK,Mulagunnathukavu,19:39,19:40,299.4,1,M-W-F--
12695,Trivandrum Rajdhani,AMLR,Amalanagar,19:45,19:46,304.8,1,M-W-F--
12695,Trivandrum Rajdhani,PNQ,Punkunnam,19:51,19:52,309.9,1,M-W-F--
12695,Trivandrum Rajdhani,TCR,Thrissur,19:54,19:55,311.9,1,M-W-F--
12695,Trivandrum Rajdhani,OLR,Ollur,20:01,20:02,317.5,1,M-W-F--
12695,Trivandrum Rajdhani,PUK,Pudukad,20:08,20:09,324.0,1,M-W-F--
12695,Trivandrum Rajdhani,IJK,Irinjalakuda,20:19,20:20,333.1,1,M-W-F--
12695,Trivandrum Rajdhani,CKI,Chalakudi,20:26,20:27,339.3,1,M-W-F--
12695,Trivandrum Rajdhani,KUC,Karukkutty,20:37,20:38,349.6,1,M-W-F--
12695,Trivandrum Rajdhani,AFK,Angamali (Kaladi),20:43,20:44,354.2,1,M-W-F--
12695,Trivandrum Rajdhani,CWR,Chovvara,20:49,20:50,359.9,1,M-W-F--
12695,Trivandrum Rajdhani,ALVA,Aluva,20:54,20:55,363.5,1,M-W-F--
12695,Trivandrum Rajdhani,PNCU,Pulinchodu,20:57,20:58,365.2,1,M-W-F--
12695,Trivandrum Rajdhani,CPPY,Companypady,20:59,21:00,366.2,1,M-W-F--
12695,Trivandrum Rajdhani,AATK,Ambattukavu,21:01,21:02,367.1,1,M-W-F--
12695,Trivandrum Rajdhani,MUTT,Muttom,21:03,21:04,368.1,1,M-W-F--
12695,Trivandrum Rajdhani,KLMR,Kalamassery,21:05,21:06,369.4,1,M-W-F--
12695,Trivandrum Rajdhani,CCUV,Cochin University,21:08,21:09,371.4,1,M-W-F--
12695,Trivandrum Rajdhani,PDPM,Pathadipalam,21:10,21:11,372.7,1,M-W-F--
12695,Trivandrum Rajdhani,EDAP,Edappally,21:13,21:14,374.0,1,M-W-F--
12695,Trivandrum Rajdhani,CGPP,Changampuzha Park,21:15,21:16,375.3,1,M-W-F--
12695,Trivandrum Rajdhani,PARV,Palarivattom,21:17,21:18,376.4,1,M-W-F--
12695,Trivandrum Rajdhani,JLSD,JLN Stadium,21:19,21:20,377.3,1,M-W-F--
12695,Trivandrum Rajdhani,KALR,Kaloor,21:21,21:22,378.3,1,M-W-F--
12695,Trivandrum Rajdhani,ERN,Ernakulam Town,21:22,21:23,379.0,1,M-W-F--
12695,Trivandrum Rajdhani,KPTM,Kanjiramattam,21:43,21:44,399.0,1,M-W-F--
12695,Trivandrum Rajdhani,TUVR,Turavur,21:59,22:00,413.7,1,M-W-F--
12695,Trivandrum Rajdhani,SRTL,Cherthala,22:10,22:11,423.2,1,M-W-F--
12695,Trivandrum Rajdhani,MAKM,Mararikulam,22:21,22:22,433.6,1,M-W-F--
12695,Trivandrum Rajdhani,ALLP,Alappuzha,22:35,22:36,446.2,1,M-W-F--
12695,Trivandrum Rajdhani,AMPA,Ambalappuzha,22:48,22:49,458.0,1,M-W-F--
12695,Trivandrum Rajdhani,HAD,Haripad,23:05,23:06,474.4,1,M-W-F--
12695,Trivandrum Rajdhani,CHPD,Cheppad Halt Station,23:11,23:12,479.5,1,M-W-F--
12695,Trivandrum Rajdhani,KYJ,Kayamkulam Junction,23:19,23:20,486.5,1,M-W-F--
12695,Trivandrum Rajdhani,OCR,Ochira,23:26,23:27,492.2,1,M-W-F--
12695,Trivandrum Rajdhani,KPY,Karunagapalli railway station,23:34,23:35,499.9,1,M-W-F--
12695,Trivandrum Rajdhani,STKT,Sasthamkotta,23:43,23:44,507.1,1,M-W-F--
12695,Trivandrum Rajdhani,MQO,Munroe Thuruttu,23:48,23:49,511.4,1,M-W-F--
12695,Trivandrum Rajdhani,KLQ,Kilikollur,23:58,23:59,520.2,1,M-W-F--
12695,Trivandrum Rajdhani,QLN,Kollam Junction,00:04,00:05,525.6,1,M-W-F--
12695,Trivandrum Rajdhani,MYY,Mayyanad,00:13,00:14,533.4,1,M-W-F--
12695,Trivandrum Rajdhani,PVU,Paravur,00:17,00:18,536.9,1,M-W-F--
12695,Trivandrum Rajdhani,KFI,Kappil,00:23,00:24,541.0,1,M-W-F--
12695,Trivandrum Rajdhani,EVA,Edavai,00:26,00:27,543.7,1,M-W-F--
12695,Trivandrum Rajdhani,VAK,Varkala Sivagiri,00:31,00:32,547.5,1,M-W-F--
12695,Trivandrum Rajdhani,KVU,Kadakavur,00:40,00:41,556.0,1,M-W-F--
12695,Trivandrum Rajdhani,CRY,Chirayinkeezh,00:44,00:45,558.9,1,M-W-F--
12695,Trivandrum Rajdhani,PGZ,Perunguzhi,00:49,00:50,562.8,1,M-W-F--
12695,Trivandrum Rajdhani,MQU,Murukkampuzha,00:54,00:55,566.0,1,M-W-F--
12695,Trivandrum Rajdhani,KXP,Kaniyapuram,00:58,00:59,569.9,1,M-W-F--
12695,Trivandrum Rajdhani,KZK,Kazhakuttam,01:03,01:04,573.9,1,M-W-F--
12695,Trivandrum Rajdhani,TVCN,Thiruvananthapuram North,01:10,01:11,579.7,1,M-W-F--
12695,Trivandrum Rajdhani,TVP,Thiruvananthapuram Pettah,01:15,01:16,583.9,1,M-W-F--
12695,Trivandrum Rajdhani,TVC,Thiruvananthapuram Central,01:19,--,586.3,1,M-W-F--
22113,Kochuveli Superfast,MJS,Manjeshwar,--,15:32,0.0,1,MTWTFSS
22113,Kochuveli Superfast,UAA,Uppala,15:38,15:40,6.4,1,MTWTFSS
22113,Kochuveli Superfast,KMQ,Kumbla,15:51,15:53,16.2,1,MTWTFSS
22113,Kochuveli Superfast,KGQ,Kasargod,16:06,16:08,28.2,1,MTWTFSS
22113,Kochuveli Superfast,KQK,Kottikkulam,16:18,16:20,36.7,1,MTWTFSS
22113,Kochuveli Superfast,BFR,Bekal Fort,16:25,16:27,41.3,1,MTWTFSS
22113,Kochuveli Superfast,NLE,Nileshwar,16:46,16:48,59.0,1,MTWTFSS
22113,Kochuveli Superfast,CHV,Cheruvattur,16:53,16:55,64.0,1,MTWTFSS
22113,Kochuveli Superfast,TKQ,Trikaripur,17:04,17:06,72.3,1,MTWTFSS
22113,Kochuveli Superfast,ELM,Elimala,17:17,17:19,82.5,1,MTWTFSS
22113,Kochuveli Superfast,PAZ,Payangadi,17:26,17:28,88.6,1,MTWTFSS
22113,Kochuveli Superfast,KPQ,Kannapuram,17:36,17:38,95.8,1,MTWTFSS
22113,Kochuveli Superfast,PPNS,Pappinisseri,17:44,17:46,101.7,1,MTWTFSS
22113,Kochuveli Superfast,VAPM,Valapattanam,17:48,17:50,103.3,1,MTWTFSS
22113,Kochuveli Superfast,CAN,Kannur,17:57,17:59,109.9,1,MTWTFSS
22113,Kochuveli Superfast,CS,Kannur South,18:03,18:05,113.5,1,MTWTFSS
22113,Kochuveli Superfast,ETK,Etakkot,18:14,18:16,121.8,1,MTWTFSS
22113,Kochuveli Superfast,TLY,Thalassery,18:25,18:27,129.6,1,MTWTFSS
22113,Kochuveli Superfast,JGE,Jagannath Temple Gate,18:30,18:32,132.1,1,MTWTFSS
22113,Kochuveli Superfast,MAHE,Mahé,18:38,18:40,138.1,1,MTWTFSS
22113,Kochuveli Superfast,BDJ,Vadakara railway station,18:54,18:56,150.6,1,MTWTFSS
22113,Kochuveli Superfast,PYOL,Payyoli,19:06,19:08,159.8,1,MTWTFSS
22113,Kochuveli Superfast,TKT,Tikkotti,19:11,19:13,163.0,1,MTWTFSS
22113,Kochuveli Superfast,QLD,Quilandi,19:23,19:25,171.8,1,MTWTFSS
22113,Kochuveli Superfast,CMC,Chemancheri,19:31,19:33,177.1,1,MTWTFSS
22113,Kochuveli Superfast,ETR,Elattur,19:40,19:42,184.1,1,MTWTFSS
22113,Kochuveli Superfast,WH,West Hill,19:50,19:52,191.4,1,MTWTFSS
22113,Kochuveli Superfast,CLT,Kozhikode,19:57,19:59,196.0,1,MTWTFSS
22113,Kochuveli Superfast,KUL,Kallayi,20:01,20:03,197.7,1,MTWTFSS
22113,Kochuveli Superfast,FK,Ferok,20:12,20:14,205.5,1,MTWTFSS
22113,Kochuveli Superfast,KN,Kadalundi,20:19,20:21,210.2,1,MTWTFSS
22113,Kochuveli Superfast,VLI,Vallikunnu,20:27,20:29,215.5,1,MTWTFSS
22113,Kochuveli Superfast,PGI,Parappanangadi,20:34,20:36,220.5,1,MTWTFSS
22113,Kochuveli Superfast,TA,Tanur,20:45,20:47,228.6,1,MTWTFSS
22113,Kochuveli Superfast,TIR,Tirur,20:56,20:58,236.6,1,MTWTFSS
22113,Kochuveli Superfast,TUA,Tirunnavaya,21:07,21:09,245.0,1,MTWTFSS
