gate_id,display_name,lat,lon,road_name,nearest_place,district
node/9633532619,LC near Amaravila,8.404264,77.0922387,,Amaravila,Thiruvananthapuram
node/9635458738,LC near Kalpathy,10.8046587,76.647639,,Kalpathy,Palakkad
node/9642150841,LC near Poothole (Kanimangalam - Nedupuzha Road),10.5016158,76.2054837,Kanimangalam - Nedupuzha Road,Poothole,Thrissur
node/9642150842,LC near Poothole (Kanimangalam - Nedupuzha Road),10.5016052,76.2055516,Kanimangalam - Nedupuzha Road,Poothole,Thrissur
node/9642174804,LC near Cheerachi,10.4840719,76.2243405,,Cheerachi,Thrissur
node/9642182229,LC near Ollur (Thaikkattussery Road),10.4632989,76.2435174,Thaikkattussery Road,Ollur,Thrissur
node/9642182230,LC near Ollur (Thaikkattussery Road),10.4632936,76.2434387,Thaikkattussery Road,Ollur,Thrissur
node/9645749541,LC near Shava kotta palam,9.5140201,76.3216971,,Shava kotta palam,Alappuzha
node/9650851809,LC near Onchiyam,11.6585723,75.567074,,Onchiyam,Kozhikode
node/9650851810,LC near Onchiyam,11.6584965,75.5670316,,Onchiyam,Kozhikode
node/9658594261,LC near Palakkad,10.8069848,76.6283941,,Palakkad,Palakkad
node/9658594262,LC near Palakkad,10.8069016,76.6283512,,Palakkad,Palakkad
node/9658594263,LC near Palakkad,10.8062901,76.628083,,Palakkad,Palakkad
node/9658594264,LC near Palakkad,10.8062182,76.6280508,,Palakkad,Palakkad
node/9658594267,LC near Palakkad,10.8072643,76.6293222,,Palakkad,Palakkad
node/9679223739,LC near Vellimon,8.9485556,76.6618745,,Vellimon,Kollam
node/9751751278,LC near Aluva,10.091065,76.345687,,Aluva,Ernakulam
node/9751751280,LC near Aluva,10.0910809,76.3456353,,Aluva,Ernakulam
node/9753383064,LC node/9753383064,10.0663939,76.3689617,,,Ernakulam
node/9773153061,LC near Panmana,9.0159192,76.5355402,,Panmana,Kollam
node/9773153062,LC near Kuttivattom,9.0225586,76.5373564,,Kuttivattom,Kollam
node/9794225962,LC near Taliparamba,12.0363437,75.3641627,,Taliparamba,Kannur
node/9794428506,LC near Palakkad,10.754616,76.6547575,,Palakkad,Palakkad
node/9806110663,LC near Thrippunithura,9.9714554,76.3421219,,Thrippunithura,Ernakulam
node/9837792856,LC near Balaramapuram,8.423091,77.0584732,,Balaramapuram,Thiruvananthapuram
node/9847660628,LC near Pallom,9.5156155,76.5288446,,Pallom,Kottayam
node/9847660632,LC near Thuruthy,9.4846594,76.5296888,,Thuruthy,Kottayam
node/9847660637,LC near Changanassery,9.4570243,76.541508,,Changanassery,Kottayam
node/9885033204,LC near Krishnapuram (Ochira - Thamarakkulam Road),9.1361682,76.5239744,Ochira - Thamarakkulam Road,Krishnapuram,Alappuzha
node/9885033205,LC near Oachira (Ochira - Thamarakkulam Road),9.1304837,76.5256029,Ochira - Thamarakkulam Road,Oachira,Kollam
node/9887609195,LC near Azhiyur,11.7034781,75.5458161,,Azhiyur,Kozhikode
node/9887609330,LC near Azhiyur,11.7043183,75.5456659,,Azhiyur,Kozhikode
node/9914375463,LC near Peringala,9.217005,76.5295826,,Peringala,Alappuzha
node/9914375464,LC near Peringala,9.2170067,76.5296419,,Peringala,Alappuzha
node/9925608246,LC near Kumbalam,9.8986581,76.3135457,,Kumbalam,Ernakulam
node/9976821076,LC near Amballur (Chittisery -Thalore Road),10.4290826,76.248513,Chittisery -Thalore Road,Amballur,Thrissur
node/9976821077,LC near Amballur (Chittisery -Thalore Road),10.4290228,76.2484647,Chittisery -Thalore Road,Amballur,Thrissur
node/10020077247,LC near Kumaranalloor,9.6127287,76.5307488,,Kumaranalloor,Kottayam
node/10025888913,LC near Kurichi,9.4987734,76.5272512,,Kurichi,Kottayam
node/10025888914,LC near Kurichi,9.4987687,76.5272956,,Kurichi,Kottayam
node/10025893299,LC near Thuruthy,9.4880892,76.5276878,,Thuruthy,Kottayam
node/10025893300,LC near Changanassery,9.47429,76.5360439,,Changanassery,Kottayam
node/10025893301,LC near Thuruthy,9.4880963,76.5277219,,Thuruthy,Kottayam
node/10025893302,LC near Changanassery,9.474309,76.5360888,,Changanassery,Kottayam
node/10081477629,LC near Thalassery (Paraal road),11.7293021,75.5118222,Paraal road,Thalassery,Kannur
node/10116085980,LC near Nandikkara (Urakam-Pudukad Road),10.4148896,76.2649284,Urakam-Pudukad Road,Nandikkara,Thrissur
node/10116085981,LC near Nandikkara (Urakam-Pudukad Road),10.4148413,76.2649015,Urakam-Pudukad Road,Nandikkara,Thrissur
node/10172043526,LC near Pappinisseri (railway line road),11.9533106,75.3405152,railway line road,Pappinisseri,Kannur
node/10182338991,LC near Thalassery (Paraal road),11.7328373,75.5111716,Paraal road,Thalassery,Kannur
node/10204034640,LC near Cherukunnu (thavam dalil road),12.020592,75.2709869,thavam dalil road,Cherukunnu,Kannur
node/10264841625,LC near Pilathara,12.0705809,75.2273266,,Pilathara,Kannur
node/10264841655,LC near Pilathara,12.0764738,75.2140281,,Pilathara,Kannur
node/10264841659,LC near Pilathara,12.0742824,75.219162,,Pilathara,Kannur
node/10264841667,LC near Payyanur,12.078889,75.2081491,,Payyanur,Kannur
node/10264869409,LC near Payyanur,12.0769851,75.2131208,,Payyanur,Kannur
node/10264869439,LC near Pilathara,12.0763309,75.2143536,,Pilathara,Kannur
node/10264869465,LC near Pilathara,12.0750911,75.2173593,,Pilathara,Kannur
node/10264869707,LC near Pilathara,12.0742326,75.219273,,Pilathara,Kannur
node/10264869719,LC near Pilathara,12.0756009,75.2160085,,Pilathara,Kannur
node/10264869751,LC near Pilathara (Kunnaru--Kunhimangalam Road),12.0621363,75.2383669,Kunnaru--Kunhimangalam Road,Pilathara,Kannur
node/10264869873,LC near Payyanur,12.0795778,75.2065557,,Payyanur,Kannur
node/10264870026,LC near Pilathara,12.0705165,75.227277,,Pilathara,Kannur
node/10264870118,LC near Pilathara,12.0762644,75.2145051,,Pilathara,Kannur
node/10264870125,LC near Pilathara (Kunnaru--Kunhimangalam Road),12.0666958,75.2345912,Kunnaru--Kunhimangalam Road,Pilathara,Kannur
node/10303948283,LC near Punathil,12.1088253,75.1855113,,Punathil,Kasaragod
node/10303948284,LC near Punathil,12.1088465,75.1855779,,Punathil,Kasaragod
node/10539057394,LC near Pudussery Central (AVP Road),10.8028751,76.7430668,AVP Road,Pudussery Central,Palakkad
node/10539057395,LC near Pudussery Central (AVP Road),10.8029097,76.7430839,AVP Road,Pudussery Central,Palakkad
node/10542228389,LC near Karunagapally,9.0710692,76.5430931,,Karunagapally,Kollam
node/10542228390,LC near Karunagapally,9.0710651,76.5430706,,Karunagapally,Kollam
node/10542228391,LC near Karunagapally,9.0710565,76.5430299,,Karunagapally,Kollam
node/10542228392,LC near Karunagapally,9.0710497,76.5429955,,Karunagapally,Kollam
node/10542228393,LC near Karunagapally,9.0710475,76.542983,,Karunagapally,Kollam
node/10542228394,LC near Karunagapally,9.0710387,76.5429385,,Karunagapally,Kollam
node/10542228395,LC near Karunagapally,9.0710296,76.5428961,,Karunagapally,Kollam
node/10542243397,LC near Kadalundi (Mannur Rail Chaliyam Road),11.1504272,75.8282665,Mannur Rail Chaliyam Road,Kadalundi,Kozhikode
node/10542319098,LC near Pappinisseri (kottapalam railway line road),11.9590548,75.3355524,kottapalam railway line road,Pappinisseri,Kannur
node/10542358385,LC near Shiriya,12.6163183,74.9314229,,Shiriya,Kasaragod
node/10542358386,LC near Shiriya,12.6163886,74.9314647,,Shiriya,Kasaragod
node/10542576255,LC near Mynagappally,9.0344745,76.5950925,,Mynagappally,Kollam
node/10542576256,LC near Mynagappally,9.0345043,76.5951139,,Mynagappally,Kollam
node/10542576257,LC near Mynagappally,9.0345401,76.5951408,,Mynagappally,Kollam
node/10600379360,LC near Kothakulangara (Angamayl Road),10.1853955,76.376917,Angamayl Road,Kothakulangara,Ernakulam
node/10600379361,LC near Kothakulangara (Angamayl Road),10.1853974,76.3769947,Angamayl Road,Kothakulangara,Ernakulam
node/10711471875,LC near Thalassery (Paraal road),11.7292953,75.5119002,Paraal road,Thalassery,Kannur
node/10935292738,LC near Aingoth,12.2885415,75.1011273,,Aingoth,Kasaragod
node/10935292757,LC near Aingoth,12.2885037,75.1010453,,Aingoth,Kasaragod
node/10940360801,LC near Ajanur (Chittari kadpuram),12.3360605,75.0777761,Chittari kadpuram,Ajanur,Kasaragod
node/10940365522,LC near Ajanur (Chittari kadpuram),12.3360556,75.0777177,Chittari kadpuram,Ajanur,Kasaragod
node/10965928429,LC near Mulanthuruthy,9.8867617,76.3960495,,Mulanthuruthy,Ernakulam
node/10965928438,LC near Oachira (Ochira - Thamarakkulam Road),9.1304823,76.5256033,Ochira - Thamarakkulam Road,Oachira,Kollam
node/10965928449,LC near Mulanthuruthy,9.8867575,76.3961835,,Mulanthuruthy,Ernakulam
node/10965928452,LC near Perumpazhuthoor,8.4129906,77.0772519,,Perumpazhuthoor,Thiruvananthapuram
node/10965928458,LC near Krishnapuram (Ochira - Thamarakkulam Road),9.1361654,76.5239751,Ochira - Thamarakkulam Road,Krishnapuram,Alappuzha
node/10965932441,LC near Manjoor (Kuruppamthara - Kallara Road),9.7358723,76.5090864,Kuruppamthara - Kallara Road,Manjoor,Kottayam
node/10965932446,LC near Manjoor (Kuruppamthara - Kallara Road),9.7358327,76.5090183,Kuruppamthara - Kallara Road,Manjoor,Kottayam
node/10965932447,LC near Manjoor (Kuruppamthara - Kallara Road),9.7358974,76.5091294,Kuruppamthara - Kallara Road,Manjoor,Kottayam
node/10965932450,LC near Manjoor (Kuruppamthara - Kallara Road),9.735813,76.5089845,Kuruppamthara - Kallara Road,Manjoor,Kottayam
node/10980528571,LC near Thikkodi,11.493303,75.6260278,,Thikkodi,Kozhikode
node/10980534180,LC near Thikkodi,11.4947696,75.6263658,,Thikkodi,Kozhikode
node/10980534201,LC near Thikkodi,11.4933184,75.6260696,,Thikkodi,Kozhikode
node/10980534755,LC near Thikkodi,11.4935548,75.6266987,,Thikkodi,Kozhikode
node/10980534772,LC near Thikkodi,11.4922203,75.6267522,,Thikkodi,Kozhikode
node/10980535552,LC near Thikkodi,11.4945238,75.6256013,,Thikkodi,Kozhikode
node/10980535832,LC near Thikkodi,11.4934164,75.6263214,,Thikkodi,Kozhikode
node/10980535929,LC near Thikkodi,11.4736199,75.6388071,,Thikkodi,Kozhikode
node/10980535939,LC near Thikkodi,11.4932878,75.6259819,,Thikkodi,Kozhikode
node/10980536281,LC near Thikkodi,11.4945078,75.6255496,,Thikkodi,Kozhikode
node/10980536298,LC near Thikkodi,11.4946274,75.6259037,,Thikkodi,Kozhikode
node/10980536336,LC near Thikkodi,11.4947439,75.6262816,,Thikkodi,Kozhikode
node/10980536430,LC near Thikkodi,11.4945349,75.6256325,,Thikkodi,Kozhikode
node/11034632776,LC near Ayaparampu,9.3237312,76.4235872,,Ayaparampu,Alappuzha
node/11034633355,LC near Ayaparampu,9.323742,76.4236581,,Ayaparampu,Alappuzha
node/11042773004,LC near Mayyanad (Kottiyam mayyanad road),8.8465922,76.6425281,Kottiyam mayyanad road,Mayyanad,Kollam
node/11042779559,LC near Mayyanad (Kottiyam mayyanad road),8.8465927,76.6425296,Kottiyam mayyanad road,Mayyanad,Kollam
node/11049181325,LC near Thykoodam (Kizhavana Road),9.9524055,76.2946155,Kizhavana Road,Thykoodam,Ernakulam
node/11051480581,LC near Mattancherry,9.9584898,76.2716775,,Mattancherry,Ernakulam
node/11146087319,LC near Kazhakkoottam,8.5551837,76.8717261,,Kazhakkoottam,Thiruvananthapuram
node/11146524217,LC near Kazhakkoottam,8.5551838,76.8717234,,Kazhakkoottam,Thiruvananthapuram
node/11189384855,LC near Mavelikkara,9.2427867,76.5483206,,Mavelikkara,Alappuzha
node/11189384856,LC near Mavelikkara,9.2370842,76.5443676,,Mavelikkara,Alappuzha
node/11199162817,LC near Vettukadu,8.4960401,76.9086316,,Vettukadu,Thiruvananthapuram
node/11199162818,LC near Vettukadu,8.4959998,76.9085922,,Vettukadu,Thiruvananthapuram
node/11224275503,LC near Murukkumpuzha (Karichara Kadavu Road),8.6074091,76.8374244,Karichara Kadavu Road,Murukkumpuzha,Thiruvananthapuram
node/11224294973,LC near Murukkumpuzha (Karichara Kadavu Road),8.607362,76.8373768,Karichara Kadavu Road,Murukkumpuzha,Thiruvananthapuram
node/11224736915,LC near Murukkumpuzha (Karichara Kadavu Road),8.6073613,76.8373761,Karichara Kadavu Road,Murukkumpuzha,Thiruvananthapuram
node/11224736947,LC near Murukkumpuzha (Karichara Kadavu Road),8.607409,76.8374243,Karichara Kadavu Road,Murukkumpuzha,Thiruvananthapuram
node/11232380124,LC near Mayyanad,8.8264881,76.6551769,,Mayyanad,Kollam
node/11232382065,LC near Mayyanad,8.8287572,76.6536973,,Mayyanad,Kollam
node/11250439257,LC near Kandamkulangara (Navachethana Library Road),11.3188868,75.7511766,Navachethana Library Road,Kandamkulangara,Kozhikode
node/11250439258,LC near Kandamkulangara (Navachethana Library Road),11.3188883,75.7512385,Navachethana Library Road,Kandamkulangara,Kozhikode
node/11254394788,LC near Tirur,10.9056225,75.9303714,,Tirur,Malappuram
node/11254394789,LC near Tirur,10.9056699,75.9304806,,Tirur,Malappuram
node/11257698416,LC near Vattathani,10.9485745,75.9013956,,Vattathani,Malappuram
node/11257698431,LC near Vattathani,10.9507228,75.8999695,,Vattathani,Malappuram
node/11257850900,LC near Vattathani,10.9485752,75.9013968,,Vattathani,Malappuram
node/11257850902,LC near Vattathani,10.9507188,75.8999695,,Vattathani,Malappuram
node/11260092784,LC near Vairankode,10.8868641,75.954397,,Vairankode,Malappuram
node/11260116325,LC near Vairankode,10.8868604,75.9543974,,Vairankode,Malappuram
node/11285575463,LC near Pattithanam (Anamala - Kanakkari Road),9.6918068,76.5447099,Anamala - Kanakkari Road,Pattithanam,Kottayam
node/11285577266,LC near Pattithanam (Anamala - Kanakkari Road),9.6918078,76.5447083,Anamala - Kanakkari Road,Pattithanam,Kottayam
node/11290248847,LC near Melattur,11.037186,76.2592911,,Melattur,Malappuram
node/11299763751,LC near Mangalpady,12.6587677,74.9109605,,Mangalpady,Kasaragod
node/11299763752,LC near Uppala,12.6632588,74.9092666,,Uppala,Kasaragod
node/11299765631,LC near Mangalpady,12.6587826,74.9110431,,Mangalpady,Kasaragod
node/11299781904,LC near Uppala,12.6729726,74.9054841,,Uppala,Kasaragod
node/11299781940,LC near Uppala,12.6729882,74.9055269,,Uppala,Kasaragod
node/11299846781,LC near Uppala,12.6632429,74.9092177,,Uppala,Kasaragod
node/11299864544,LC near Mangalpady,12.6587671,74.9109585,,Mangalpady,Kasaragod
node/11299864545,LC near Uppala,12.6632464,74.9092674,,Uppala,Kasaragod
node/11299864546,LC near Uppala,12.6632553,74.9092126,,Uppala,Kasaragod
node/11299864547,LC near Mangalpady,12.6587828,74.9110443,,Mangalpady,Kasaragod
node/11299864548,LC near Uppala,12.6729719,74.9054822,,Uppala,Kasaragod
node/11299864549,LC near Uppala,12.6729876,74.9055252,,Uppala,Kasaragod
node/11330463590,LC near Kadalundi (Mannur Rail Chaliyam Road),11.148651,75.8280112,Mannur Rail Chaliyam Road,Kadalundi,Kozhikode
node/11330463591,LC near Kadalundi (Mannur Rail Chaliyam Road),11.148651,75.8280624,Mannur Rail Chaliyam Road,Kadalundi,Kozhikode
node/11335385335,LC near Mulanthuruthy,9.8885865,76.3946439,,Mulanthuruthy,Ernakulam
node/11335402985,LC near Karayamparambu,10.2233533,76.3741199,,Karayamparambu,Ernakulam
node/11335402986,LC near Karayamparambu,10.2233533,76.3741668,,Karayamparambu,Ernakulam
node/11357979281,LC near Kurikad,9.9314356,76.3737226,,Kurikad,Ernakulam
node/11357979282,LC near Kurikad,9.9314441,76.3736732,,Kurikad,Ernakulam
node/11365912894,LC near Karuvanpadi (Pallipuram - Pattambi Road),10.8313366,76.1271634,Pallipuram - Pattambi Road,Karuvanpadi,Palakkad
node/11365940973,LC near Nhangattiri,10.802456,76.1676027,,Nhangattiri,Palakkad
node/11365940975,LC near Nhangattiri,10.8023739,76.1675939,,Nhangattiri,Palakkad
node/11366061333,LC near Pallippuram,10.8388348,76.1163339,,Pallippuram,Palakkad
node/11366061334,LC near Pallippuram,10.8388603,76.1163339,,Pallippuram,Palakkad
node/11366061335,LC near Pallippuram,10.8389,76.1163339,,Pallippuram,Palakkad
node/11366061336,LC near Pallippuram,10.8389531,76.1163393,,Pallippuram,Palakkad
node/11366061337,LC near Pallippuram,10.8389896,76.1163446,,Pallippuram,Palakkad
node/11366061338,LC near Pallippuram,10.8390071,76.1163446,,Pallippuram,Palakkad
node/11372731492,LC near Kodamthuruth,9.8066669,76.3047139,,Kodamthuruth,Alappuzha
node/11373159399,LC near Chandiroor,9.8453954,76.3043402,,Chandiroor,Alappuzha
node/11387557137,LC near Poongode,11.1686911,76.269889,,Poongode,Malappuram
node/11549147819,LC near Koyilandy,11.4401796,75.6992421,,Koyilandy,Kozhikode
node/11549147820,LC near Koyilandy,11.4401651,75.6991857,,Koyilandy,Kozhikode
node/11572539316,LC near Kottayam (Adichira-Ammancheri Road),9.6362355,76.5425017,Adichira-Ammancheri Road,Kottayam,Kottayam
node/11572539317,LC near Kottayam (Adichira-Ammancheri Road),9.6363616,76.5424131,Adichira-Ammancheri Road,Kottayam,Kottayam
node/11572539318,LC near Kottayam (Adichira-Ammancheri Road),9.632422,76.5424331,Adichira-Ammancheri Road,Kottayam,Kottayam
node/11572539319,LC near Kumaranalloor,9.6239564,76.5374409,,Kumaranalloor,Kottayam
node/11630960997,LC near Ettumanoor,9.662387,76.5459368,,Ettumanoor,Kottayam
node/11630960998,LC near Ettumanoor,9.6623513,76.5459837,,Ettumanoor,Kottayam
node/11765604532,LC near Thalassery,11.7209603,75.5179717,,Thalassery,Kannur
node/11765604533,LC near Thalassery,11.7208961,75.5179475,,Thalassery,Kannur
node/11768906663,LC near Mynagappally (Karunagappally - Sasthamcottah Road),9.0407123,76.5836424,Karunagappally - Sasthamcottah Road,Mynagappally,Kollam
node/11768906664,LC near Mynagappally (Karunagappally - Sasthamcottah Road),9.0406518,76.5836657,Karunagappally - Sasthamcottah Road,Mynagappally,Kollam
node/11968294400,LC near Thrippunithura (Refinery Road),9.9555048,76.3495436,Refinery Road,Thrippunithura,Ernakulam
node/11968294401,LC near Thrippunithura (Refinery Road),9.9554729,76.3494135,Refinery Road,Thrippunithura,Ernakulam
node/12096409885,LC near Chittattukara,10.5768248,76.0723631,,Chittattukara,Thrissur
node/12123915758,LC near Chorottur,10.7492794,76.3496577,,Chorottur,Palakkad
node/12123915759,LC near Chorottur,10.7493413,76.3496648,,Chorottur,Palakkad
node/12143856144,LC near Panayam,8.9677545,76.6102191,,Panayam,Kollam
node/12143856145,LC near Panayam,8.9678867,76.6103172,,Panayam,Kollam
node/12210279319,LC near Kayamkulam (koladuth road),9.1722703,76.5089578,koladuth road,Kayamkulam,Alappuzha
node/12488704467,LC near Aluva,10.1089877,76.3497098,,Aluva,Ernakulam
node/12531745588,LC near Elamkulam,10.9139749,76.2277219,,Elamkulam,Malappuram
node/12647554670,LC node/12647554670,9.7094919,76.3109597,,,Alappuzha
node/12771637081,LC near Vallarpadam,9.9871166,76.2565696,,Vallarpadam,Ernakulam
node/12869476647,LC near Pathiyoor (Enakulangara - Kareelakulangara Road),9.2093409,76.4897057,Enakulangara - Kareelakulangara Road,Pathiyoor,Alappuzha
node/13304341924,LC near Kazhuthurutty,8.9700165,77.0982749,,Kazhuthurutty,Kollam
node/13410304781,LC near Ambalappuzha,9.4017887,76.3475035,,Ambalappuzha,Alappuzha
node/13671476828,LC near Santhi Nagar,11.2084992,76.251489,,Santhi Nagar,Malappuram
node/13704815197,LC near Vallakkunnu (Church road),10.3447789,76.277309,Church road,Vallakkunnu,Thrissur
node/13704815198,LC near Vallakkunnu (Church road),10.3448541,76.2773186,Church road,Vallakkunnu,Thrissur
