gate_id,train_number,train_name,estimated_crossing_time,prev_station_code,next_station_code,runs_on_days
node/331172538,56373,ERS-TVC Passenger,22:15,KFI,EVA,MTWTFSS
node/331172538,56375,ERS-TVC Passenger,00:15,KFI,EVA,MTWTFSS
node/331172538,56377,ERS-TVC Passenger,02:15,KFI,EVA,MTWTFSS
node/331172538,66341,QLN-TVC Passenger,05:44,KFI,EVA,MTWTFSS
node/331172538,66343,QLN-TVC Passenger,07:44,KFI,EVA,MTWTFSS
node/331172538,66345,QLN-TVC Passenger,09:44,KFI,EVA,MTWTFSS
node/331172538,66347,QLN-TVC Passenger,11:44,KFI,EVA,MTWTFSS
node/331172538,66349,QLN-TVC Passenger,13:44,KFI,EVA,MTWTFSS
node/331172538,66351,QLN-TVC Passenger,15:44,KFI,EVA,MTWTFSS
node/331172538,66353,QLN-TVC Passenger,17:44,KFI,EVA,MTWTFSS
node/331172538,66355,QLN-TVC Passenger,19:44,KFI,EVA,MTWTFSS
node/331172538,66357,QLN-TVC Passenger,21:44,KFI,EVA,MTWTFSS
node/331172538,16606,Mangala Lakshadweep Exp,06:08,EVA,KFI,MTWTFSS
node/331172538,12626,Kerala Express,07:43,EVA,KFI,MTWTFSS
node/331172538,16346,Netravati Express,09:15,EVA,KFI,MTWTFSS
node/331172538,12602,Mangala Express,11:11,EVA,KFI,MT-TFSS
node/331172538,16526,Kanyakumari Express,12:48,EVA,KFI,MTWTFSS
node/331172538,12696,Trivandrum Rajdhani,13:53,EVA,KFI,M-W-F--
node/331172538,22114,Kochuveli Superfast,15:38,EVA,KFI,MTWTFSS
node/331172538,16860,Malabar Express,17:48,EVA,KFI,MTWTFSS
node/331172538,12618,Mangala Express,19:13,EVA,KFI,-T-T---
node/331172538,16528,Guruvayur Express,20:45,EVA,KFI,MTWTFSS
node/331172538,12512,Rapti Sagar Express,22:11,EVA,KFI,--W--S-
node/331172538,16336,Nagercoil Express,00:17,EVA,KFI,MTWTFSS
node/331172538,12082,Jan Shatabdi Express,06:38,EVA,KFI,MTWTF--
node/331172538,16302,Venad Express,08:48,EVA,KFI,MTWTFSS
node/331172538,12624,Thiruvananthapuram Mail,11:13,EVA,KFI,MTWTFSS
node/331172538,16304,Vanchinad Express,14:50,EVA,KFI,MTWTFSS
node/331172538,16350,Mangalore Express,18:45,EVA,KFI,MTWTFSS
node/331172538,56381,TVC-ERS Passenger,07:05,EVA,KFI,MTWTFSS
node/331172538,56383,TVC-ERS Passenger,09:05,EVA,KFI,MTWTFSS
node/331172538,56385,TVC-ERS Passenger,11:05,EVA,KFI,MTWTFSS
node/331172538,56387,TVC-ERS Passenger,13:05,EVA,KFI,MTWTFSS
node/331172538,56389,TVC-ERS Passenger,15:05,EVA,KFI,MTWTFSS
node/331172538,56391,TVC-ERS Passenger,17:05,EVA,KFI,MTWTFSS
node/331172538,56393,TVC-ERS Passenger,19:05,EVA,KFI,MTWTFSS
node/331172538,56395,TVC-ERS Passenger,21:05,EVA,KFI,MTWTFSS
node/331172538,56397,TVC-ERS Passenger,23:05,EVA,KFI,MTWTFSS
node/331172538,66361,TVC-QLN Passenger,07:04,EVA,KFI,MTWTFSS
node/331172538,66363,TVC-QLN Passenger,09:04,EVA,KFI,MTWTFSS
node/331172538,66365,TVC-QLN Passenger,11:04,EVA,KFI,MTWTFSS
node/331172538,66367,TVC-QLN Passenger,13:04,EVA,KFI,MTWTFSS
node/331172538,66369,TVC-QLN Passenger,15:04,EVA,KFI,MTWTFSS
node/331172538,66371,TVC-QLN Passenger,17:04,EVA,KFI,MTWTFSS
node/331172538,66373,TVC-QLN Passenger,19:04,EVA,KFI,MTWTFSS
node/331172538,66375,TVC-QLN Passenger,21:04,EVA,KFI,MTWTFSS
node/331172538,66377,TVC-QLN Passenger,23:04,EVA,KFI,MTWTFSS
node/334641063,16605,Mangala Lakshadweep Exp,18:44,EVA,VAK,MTWTFSS
node/334641063,12625,Kerala Express,21:14,EVA,VAK,MTWTFSS
node/334641063,16345,Netravati Express,23:11,EVA,VAK,MTWTFSS
node/334641063,12601,Mangala Express,23:48,EVA,VAK,MT-TFSS
node/334641063,16525,Kanyakumari Express,02:57,EVA,VAK,MTWTFSS
node/334641063,12695,Trivandrum Rajdhani,00:30,EVA,VAK,M-W-F--
node/334641063,22113,Kochuveli Superfast,04:14,EVA,VAK,MTWTFSS
node/334641063,16859,Malabar Express,07:57,EVA,VAK,MTWTFSS
node/334641063,12617,Mangala Express,08:44,EVA,VAK,-T-T---
node/334641063,16527,Guruvayur Express,10:41,EVA,VAK,MTWTFSS
node/334641063,12511,Rapti Sagar Express,11:18,EVA,VAK,--W--S-
node/334641063,16335,Nagercoil Express,14:11,EVA,VAK,MTWTFSS
node/334641063,12081,Jan Shatabdi Express,19:34,EVA,VAK,MTWTF--
node/334641063,16301,Venad Express,23:35,EVA,VAK,MTWTFSS
node/334641063,12623,Thiruvananthapuram Mail,01:20,EVA,VAK,MTWTFSS
node/334641063,16303,Vanchinad Express,05:52,EVA,VAK,MTWTFSS
node/334641063,16349,Mangalore Express,08:48,EVA,VAK,MTWTFSS
node/334641063,56361,ERS-TVC Passenger,10:24,EVA,VAK,MTWTFSS
node/334641063,56363,ERS-TVC Passenger,12:24,EVA,VAK,MTWTFSS
node/334641063,56365,ERS-TVC Passenger,14:24,EVA,VAK,MTWTFSS
node/334641063,56367,ERS-TVC Passenger,16:24,EVA,VAK,MTWTFSS
node/334641063,56369,ERS-TVC Passenger,18:24,EVA,VAK,MTWTFSS
node/334641063,56371,ERS-TVC Passenger,20:24,EVA,VAK,MTWTFSS
node/334641063,56373,ERS-TVC Passenger,22:24,EVA,VAK,MTWTFSS
node/334641063,56375,ERS-TVC Passenger,00:24,EVA,VAK,MTWTFSS
node/334641063,56377,ERS-TVC Passenger,02:24,EVA,VAK,MTWTFSS
node/334641063,66341,QLN-TVC Passenger,05:51,EVA,VAK,MTWTFSS
node/334641063,66343,QLN-TVC Passenger,07:51,EVA,VAK,MTWTFSS
node/334641063,66345,QLN-TVC Passenger,09:51,EVA,VAK,MTWTFSS
node/334641063,66347,QLN-TVC Passenger,11:51,EVA,VAK,MTWTFSS
node/334641063,66349,QLN-TVC Passenger,13:51,EVA,VAK,MTWTFSS
node/334641063,66351,QLN-TVC Passenger,15:51,EVA,VAK,MTWTFSS
node/334641063,66353,QLN-TVC Passenger,17:51,EVA,VAK,MTWTFSS
node/334641063,66355,QLN-TVC Passenger,19:51,EVA,VAK,MTWTFSS
node/334641063,66357,QLN-TVC Passenger,21:51,EVA,VAK,MTWTFSS
node/334641063,16606,Mangala Lakshadweep Exp,06:02,VAK,EVA,MTWTFSS
node/334641063,12626,Kerala Express,07:36,VAK,EVA,MTWTFSS
node/334641063,16346,Netravati Express,09:08,VAK,EVA,MTWTFSS
node/334641063,12602,Mangala Express,11:04,VAK,EVA,MT-TFSS
node/334641063,16526,Kanyakumari Express,12:41,VAK,EVA,MTWTFSS
node/334641063,12696,Trivandrum Rajdhani,13:48,VAK,EVA,M-W-F--
node/334641063,22114,Kochuveli Superfast,15:32,VAK,EVA,MTWTFSS
node/334641063,16860,Malabar Express,17:41,VAK,EVA,MTWTFSS
node/334641063,12618,Mangala Express,19:06,VAK,EVA,-T-T---
node/334641063,16528,Guruvayur Express,20:38,VAK,EVA,MTWTFSS
node/334641063,12512,Rapti Sagar Express,22:04,VAK,EVA,--W--S-
node/334641063,16336,Nagercoil Express,00:10,VAK,EVA,MTWTFSS
node/334641063,12082,Jan Shatabdi Express,06:32,VAK,EVA,MTWTF--
node/334641063,16302,Venad Express,08:41,VAK,EVA,MTWTFSS
node/334641063,12624,Thiruvananthapuram Mail,11:06,VAK,EVA,MTWTFSS
node/334641063,16304,Vanchinad Express,14:42,VAK,EVA,MTWTFSS
node/334641063,16350,Mangalore Express,18:38,VAK,EVA,MTWTFSS
node/334641063,56381,TVC-ERS Passenger,06:56,VAK,EVA,MTWTFSS
node/334641063,56383,TVC-ERS Passenger,08:56,VAK,EVA,MTWTFSS
node/334641063,56385,TVC-ERS Passenger,10:56,VAK,EVA,MTWTFSS
node/334641063,56387,TVC-ERS Passenger,12:56,VAK,EVA,MTWTFSS
node/334641063,56389,TVC-ERS Passenger,14:56,VAK,EVA,MTWTFSS
node/334641063,56391,TVC-ERS Passenger,16:56,VAK,EVA,MTWTFSS
node/334641063,56393,TVC-ERS Passenger,18:56,VAK,EVA,MTWTFSS
node/334641063,56395,TVC-ERS Passenger,20:56,VAK,EVA,MTWTFSS
node/334641063,56397,TVC-ERS Passenger,22:56,VAK,EVA,MTWTFSS
node/334641063,66361,TVC-QLN Passenger,06:56,VAK,EVA,MTWTFSS
node/334641063,66363,TVC-QLN Passenger,08:56,VAK,EVA,MTWTFSS
node/334641063,66365,TVC-QLN Passenger,10:56,VAK,EVA,MTWTFSS
node/334641063,66367,TVC-QLN Passenger,12:56,VAK,EVA,MTWTFSS
node/334641063,66369,TVC-QLN Passenger,14:56,VAK,EVA,MTWTFSS
node/334641063,66371,TVC-QLN Passenger,16:56,VAK,EVA,MTWTFSS
node/334641063,66373,TVC-QLN Passenger,18:56,VAK,EVA,MTWTFSS
node/334641063,66375,TVC-QLN Passenger,20:56,VAK,EVA,MTWTFSS
node/334641063,66377,TVC-QLN Passenger,22:56,VAK,EVA,MTWTFSS
node/334641214,16605,Mangala Lakshadweep Exp,18:42,EVA,VAK,MTWTFSS
node/334641214,12625,Kerala Express,21:12,EVA,VAK,MTWTFSS
node/334641214,16345,Netravati Express,23:09,EVA,VAK,MTWTFSS
node/334641214,12601,Mangala Express,23:46,EVA,VAK,MT-TFSS
node/334641214,16525,Kanyakumari Express,02:54,EVA,VAK,MTWTFSS
node/334641214,12695,Trivandrum Rajdhani,00:28,EVA,VAK,M-W-F--
node/334641214,22113,Kochuveli Superfast,04:12,EVA,VAK,MTWTFSS
node/334641214,16859,Malabar Express,07:54,EVA,VAK,MTWTFSS
node/334641214,12617,Mangala Express,08:42,EVA,VAK,-T-T---
node/334641214,16527,Guruvayur Express,10:39,EVA,VAK,MTWTFSS
node/334641214,12511,Rapti Sagar Express,11:16,EVA,VAK,--W--S-
node/334641214,16335,Nagercoil Express,14:09,EVA,VAK,MTWTFSS
node/334641214,12081,Jan Shatabdi Express,19:32,EVA,VAK,MTWTF--
node/334641214,16301,Venad Express,23:33,EVA,VAK,MTWTFSS
node/334641214,12623,Thiruvananthapuram Mail,01:18,EVA,VAK,MTWTFSS
node/334641214,16303,Vanchinad Express,05:50,EVA,VAK,MTWTFSS
node/334641214,16349,Mangalore Express,08:46,EVA,VAK,MTWTFSS
node/334641214,56361,ERS-TVC Passenger,10:21,EVA,VAK,MTWTFSS
node/334641214,56363,ERS-TVC Passenger,12:21,EVA,VAK,MTWTFSS
node/334641214,56365,ERS-TVC Passenger,14:21,EVA,VAK,MTWTFSS
node/334641214,56367,ERS-TVC Passenger,16:21,EVA,VAK,MTWTFSS
node/334641214,56369,ERS-TVC Passenger,18:21,EVA,VAK,MTWTFSS
node/334641214,56371,ERS-TVC Passenger,20:21,EVA,VAK,MTWTFSS
node/334641214,56373,ERS-TVC Passenger,22:21,EVA,VAK,MTWTFSS
node/334641214,56375,ERS-TVC Passenger,00:21,EVA,VAK,MTWTFSS
node/334641214,56377,ERS-TVC Passenger,02:21,EVA,VAK,MTWTFSS
node/334641214,66341,QLN-TVC Passenger,05:48,EVA,VAK,MTWTFSS
node/334641214,66343,QLN-TVC Passenger,07:48,EVA,VAK,MTWTFSS
node/334641214,66345,QLN-TVC Passenger,09:48,EVA,VAK,MTWTFSS
node/334641214,66347,QLN-TVC Passenger,11:48,EVA,VAK,MTWTFSS
node/334641214,66349,QLN-TVC Passenger,13:48,EVA,VAK,MTWTFSS
node/334641214,66351,QLN-TVC Passenger,15:48,EVA,VAK,MTWTFSS
node/334641214,66353,QLN-TVC Passenger,17:48,EVA,VAK,MTWTFSS
node/334641214,66355,QLN-TVC Passenger,19:48,EVA,VAK,MTWTFSS
node/334641214,66357,QLN-TVC Passenger,21:48,EVA,VAK,MTWTFSS
node/334641214,16606,Mangala Lakshadweep Exp,06:04,VAK,EVA,MTWTFSS
node/334641214,12626,Kerala Express,07:38,VAK,EVA,MTWTFSS
node/334641214,16346,Netravati Express,09:10,VAK,EVA,MTWTFSS
node/334641214,12602,Mangala Express,11:06,VAK,EVA,MT-TFSS
node/334641214,16526,Kanyakumari Express,12:43,VAK,EVA,MTWTFSS
node/334641214,12696,Trivandrum Rajdhani,13:50,VAK,EVA,M-W-F--
node/334641214,22114,Kochuveli Superfast,15:34,VAK,EVA,MTWTFSS
node/334641214,16860,Malabar Express,17:43,VAK,EVA,MTWTFSS
node/334641214,12618,Mangala Express,19:08,VAK,EVA,-T-T---
node/334641214,16528,Guruvayur Express,20:40,VAK,EVA,MTWTFSS
node/334641214,12512,Rapti Sagar Express,22:06,VAK,EVA,--W--S-
node/334641214,16336,Nagercoil Express,00:12,VAK,EVA,MTWTFSS
node/334641214,12082,Jan Shatabdi Express,06:34,VAK,EVA,MTWTF--
node/334641214,16302,Venad Express,08:43,VAK,EVA,MTWTFSS
node/334641214,12624,Thiruvananthapuram Mail,11:08,VAK,EVA,MTWTFSS
node/334641214,16304,Vanchinad Express,14:45,VAK,EVA,MTWTFSS
node/334641214,16350,Mangalore Express,18:40,VAK,EVA,MTWTFSS
node/334641214,56381,TVC-ERS Passenger,06:59,VAK,EVA,MTWTFSS
node/334641214,56383,TVC-ERS Passenger,08:59,VAK,EVA,MTWTFSS
node/334641214,56385,TVC-ERS Passenger,10:59,VAK,EVA,MTWTFSS
node/334641214,56387,TVC-ERS Passenger,12:59,VAK,EVA,MTWTFSS
node/334641214,56389,TVC-ERS Passenger,14:59,VAK,EVA,MTWTFSS
node/334641214,56391,TVC-ERS Passenger,16:59,VAK,EVA,MTWTFSS
node/334641214,56393,TVC-ERS Passenger,18:59,VAK,EVA,MTWTFSS
node/334641214,56395,TVC-ERS Passenger,20:59,VAK,EVA,MTWTFSS
node/334641214,56397,TVC-ERS Passenger,22:59,VAK,EVA,MTWTFSS
node/334641214,66361,TVC-QLN Passenger,06:59,VAK,EVA,MTWTFSS
node/334641214,66363,TVC-QLN Passenger,08:59,VAK,EVA,MTWTFSS
node/334641214,66365,TVC-QLN Passenger,10:59,VAK,EVA,MTWTFSS
node/334641214,66367,TVC-QLN Passenger,12:59,VAK,EVA,MTWTFSS
node/334641214,66369,TVC-QLN Passenger,14:59,VAK,EVA,MTWTFSS
node/334641214,66371,TVC-QLN Passenger,16:59,VAK,EVA,MTWTFSS
node/334641214,66373,TVC-QLN Passenger,18:59,VAK,EVA,MTWTFSS
node/334641214,66375,TVC-QLN Passenger,20:59,VAK,EVA,MTWTFSS
node/334641214,66377,TVC-QLN Passenger,22:59,VAK,EVA,MTWTFSS
node/334641271,16605,Mangala Lakshadweep Exp,18:41,EVA,VAK,MTWTFSS
node/334641271,12625,Kerala Express,21:10,EVA,VAK,MTWTFSS
node/334641271,16345,Netravati Express,23:07,EVA,VAK,MTWTFSS
node/334641271,12601,Mangala Express,23:45,EVA,VAK,MT-TFSS
node/334641271,16525,Kanyakumari Express,02:52,EVA,VAK,MTWTFSS
node/334641271,12695,Trivandrum Rajdhani,00:27,EVA,VAK,M-W-F--
node/334641271,22113,Kochuveli Superfast,04:11,EVA,VAK,MTWTFSS
node/334641271,16859,Malabar Express,07:52,EVA,VAK,MTWTFSS
node/334641271,12617,Mangala Express,08:40,EVA,VAK,-T-T---
node/334641271,16527,Guruvayur Express,10:37,EVA,VAK,MTWTFSS
node/334641271,12511,Rapti Sagar Express,11:15,EVA,VAK,--W--S-
node/334641271,16335,Nagercoil Express,14:07,EVA,VAK,MTWTFSS
node/334641271,12081,Jan Shatabdi Express,19:31,EVA,VAK,MTWTF--
node/334641271,16301,Venad Express,23:31,EVA,VAK,MTWTFSS
node/334641271,12623,Thiruvananthapuram Mail,01:17,EVA,VAK,MTWTFSS
node/334641271,16303,Vanchinad Express,05:48,EVA,VAK,MTWTFSS
node/334641271,16349,Mangalore Express,08:44,EVA,VAK,MTWTFSS
node/334641271,56361,ERS-TVC Passenger,10:18,EVA,VAK,MTWTFSS
node/334641271,56363,ERS-TVC Passenger,12:18,EVA,VAK,MTWTFSS
node/334641271,56365,ERS-TVC Passenger,14:18,EVA,VAK,MTWTFSS
node/334641271,56367,ERS-TVC Passenger,16:18,EVA,VAK,MTWTFSS
node/334641271,56369,ERS-TVC Passenger,18:18,EVA,VAK,MTWTFSS
node/334641271,56371,ERS-TVC Passenger,20:18,EVA,VAK,MTWTFSS
node/334641271,56373,ERS-TVC Passenger,22:18,EVA,VAK,MTWTFSS
node/334641271,56375,ERS-TVC Passenger,00:18,EVA,VAK,MTWTFSS
node/334641271,56377,ERS-TVC Passenger,02:18,EVA,VAK,MTWTFSS
node/334641271,66341,QLN-TVC Passenger,05:46,EVA,VAK,MTWTFSS
node/334641271,66343,QLN-TVC Passenger,07:46,EVA,VAK,MTWTFSS
node/334641271,66345,QLN-TVC Passenger,09:46,EVA,VAK,MTWTFSS
node/334641271,66347,QLN-TVC Passenger,11:46,EVA,VAK,MTWTFSS
node/334641271,66349,QLN-TVC Passenger,13:46,EVA,VAK,MTWTFSS
node/334641271,66351,QLN-TVC Passenger,15:46,EVA,VAK,MTWTFSS
node/334641271,66353,QLN-TVC Passenger,17:46,EVA,VAK,MTWTFSS
node/334641271,66355,QLN-TVC Passenger,19:46,EVA,VAK,MTWTFSS
node/334641271,66357,QLN-TVC Passenger,21:46,EVA,VAK,MTWTFSS
node/334641271,16606,Mangala Lakshadweep Exp,06:05,VAK,EVA,MTWTFSS
node/334641271,12626,Kerala Express,07:40,VAK,EVA,MTWTFSS
node/334641271,16346,Netravati Express,09:12,VAK,EVA,MTWTFSS
node/334641271,12602,Mangala Express,11:08,VAK,EVA,MT-TFSS
node/334641271,16526,Kanyakumari Express,12:45,VAK,EVA,MTWTFSS
node/334641271,12696,Trivandrum Rajdhani,13:51,VAK,EVA,M-W-F--
node/334641271,22114,Kochuveli Superfast,15:35,VAK,EVA,MTWTFSS
node/334641271,16860,Malabar Express,17:45,VAK,EVA,MTWTFSS
node/334641271,12618,Mangala Express,19:10,VAK,EVA,-T-T---
node/334641271,16528,Guruvayur Express,20:42,VAK,EVA,MTWTFSS
node/334641271,12512,Rapti Sagar Express,22:08,VAK,EVA,--W--S-
node/334641271,16336,Nagercoil Express,00:14,VAK,EVA,MTWTFSS
node/334641271,12082,Jan Shatabdi Express,06:35,VAK,EVA,MTWTF--
node/334641271,16302,Venad Express,08:45,VAK,EVA,MTWTFSS
node/334641271,12624,Thiruvananthapuram Mail,11:10,VAK,EVA,MTWTFSS
node/334641271,16304,Vanchinad Express,14:47,VAK,EVA,MTWTFSS
node/334641271,16350,Mangalore Express,18:42,VAK,EVA,MTWTFSS
node/334641271,56381,TVC-ERS Passenger,07:02,VAK,EVA,MTWTFSS
node/334641271,56383,TVC-ERS Passenger,09:02,VAK,EVA,MTWTFSS
node/334641271,56385,TVC-ERS Passenger,11:02,VAK,EVA,MTWTFSS
node/334641271,56387,TVC-ERS Passenger,13:02,VAK,EVA,MTWTFSS
node/334641271,56389,TVC-ERS Passenger,15:02,VAK,EVA,MTWTFSS
node/334641271,56391,TVC-ERS Passenger,17:02,VAK,EVA,MTWTFSS
node/334641271,56393,TVC-ERS Passenger,19:02,VAK,EVA,MTWTFSS
node/334641271,56395,TVC-ERS Passenger,21:02,VAK,EVA,MTWTFSS
node/334641271,56397,TVC-ERS Passenger,23:02,VAK,EVA,MTWTFSS
node/334641271,66361,TVC-QLN Passenger,07:02,VAK,EVA,MTWTFSS
node/334641271,66363,TVC-QLN Passenger,09:02,VAK,EVA,MTWTFSS
node/334641271,66365,TVC-QLN Passenger,11:02,VAK,EVA,MTWTFSS
node/334641271,66367,TVC-QLN Passenger,13:02,VAK,EVA,MTWTFSS
node/334641271,66369,TVC-QLN Passenger,15:02,VAK,EVA,MTWTFSS
node/334641271,66371,TVC-QLN Passenger,17:02,VAK,EVA,MTWTFSS
node/334641271,66373,TVC-QLN Passenger,19:02,VAK,EVA,MTWTFSS
node/334641271,66375,TVC-QLN Passenger,21:02,VAK,EVA,MTWTFSS
node/334641271,66377,TVC-QLN Passenger,23:02,VAK,EVA,MTWTFSS
node/334652219,16605,Mangala Lakshadweep Exp,18:23,MYY,PVU,MTWTFSS
node/334652219,12625,Kerala Express,20:52,MYY,PVU,MTWTFSS
node/334652219,16345,Netravati Express,22:48,MYY,PVU,MTWTFSS
node/334652219,12601,Mangala Express,23:27,MYY,PVU,MT-TFSS
node/334652219,16525,Kanyakumari Express,02:33,MYY,PVU,MTWTFSS
node/334652219,12695,Trivandrum Rajdhani,00:14,MYY,PVU,M-W-F--
node/334652219,22113,Kochuveli Superfast,03:53,MYY,PVU,MTWTFSS
node/334652219,16859,Malabar Express,07:33,MYY,PVU,MTWTFSS
node/334652219,12617,Mangala Express,08:22,MYY,PVU,-T-T---
node/334652219,16527,Guruvayur Express,10:18,MYY,PVU,MTWTFSS
node/334652219,12511,Rapti Sagar Express,10:57,MYY,PVU,--W--S-
node/334652219,16335,Nagercoil Express,13:47,MYY,PVU,MTWTFSS
node/334652219,12081,Jan Shatabdi Express,19:14,MYY,PVU,MTWTF--
node/334652219,16301,Venad Express,23:11,MYY,PVU,MTWTFSS
node/334652219,12623,Thiruvananthapuram Mail,00:58,MYY,PVU,MTWTFSS
node/334652219,16303,Vanchinad Express,05:28,MYY,PVU,MTWTFSS
node/334652219,16349,Mangalore Express,08:26,MYY,PVU,MTWTFSS
node/334652219,56361,ERS-TVC Passenger,09:56,MYY,PVU,MTWTFSS
node/334652219,56363,ERS-TVC Passenger,11:56,MYY,PVU,MTWTFSS
node/334652219,56365,ERS-TVC Passenger,13:56,MYY,PVU,MTWTFSS
node/334652219,56367,ERS-TVC Passenger,15:56,MYY,PVU,MTWTFSS
node/334652219,56369,ERS-TVC Passenger,17:56,MYY,PVU,MTWTFSS
node/334652219,56371,ERS-TVC Passenger,19:56,MYY,PVU,MTWTFSS
node/334652219,56373,ERS-TVC Passenger,21:56,MYY,PVU,MTWTFSS
node/334652219,56375,ERS-TVC Passenger,23:56,MYY,PVU,MTWTFSS
node/334652219,56377,ERS-TVC Passenger,01:56,MYY,PVU,MTWTFSS
node/334652219,66341,QLN-TVC Passenger,05:26,MYY,PVU,MTWTFSS
node/334652219,66343,QLN-TVC Passenger,07:26,MYY,PVU,MTWTFSS
node/334652219,66345,QLN-TVC Passenger,09:26,MYY,PVU,MTWTFSS
node/334652219,66347,QLN-TVC Passenger,11:26,MYY,PVU,MTWTFSS
node/334652219,66349,QLN-TVC Passenger,13:26,MYY,PVU,MTWTFSS
node/334652219,66351,QLN-TVC Passenger,15:26,MYY,PVU,MTWTFSS
node/334652219,66353,QLN-TVC Passenger,17:26,MYY,PVU,MTWTFSS
node/334652219,66355,QLN-TVC Passenger,19:26,MYY,PVU,MTWTFSS
node/334652219,66357,QLN-TVC Passenger,21:26,MYY,PVU,MTWTFSS
node/334652219,16606,Mangala Lakshadweep Exp,06:22,PVU,MYY,MTWTFSS
node/334652219,12626,Kerala Express,07:58,PVU,MYY,MTWTFSS
node/334652219,16346,Netravati Express,09:31,PVU,MYY,MTWTFSS
node/334652219,12602,Mangala Express,11:26,PVU,MYY,MT-TFSS
node/334652219,16526,Kanyakumari Express,13:05,PVU,MYY,MTWTFSS
node/334652219,12696,Trivandrum Rajdhani,14:04,PVU,MYY,M-W-F--
node/334652219,22114,Kochuveli Superfast,15:52,PVU,MYY,MTWTFSS
node/334652219,16860,Malabar Express,18:05,PVU,MYY,MTWTFSS
node/334652219,12618,Mangala Express,19:28,PVU,MYY,-T-T---
node/334652219,16528,Guruvayur Express,21:01,PVU,MYY,MTWTFSS
node/334652219,12512,Rapti Sagar Express,22:26,PVU,MYY,--W--S-
node/334652219,16336,Nagercoil Express,00:33,PVU,MYY,MTWTFSS
node/334652219,12082,Jan Shatabdi Express,06:52,PVU,MYY,MTWTF--
node/334652219,16302,Venad Express,09:05,PVU,MYY,MTWTFSS
node/334652219,12624,Thiruvananthapuram Mail,11:28,PVU,MYY,MTWTFSS
node/334652219,16304,Vanchinad Express,15:07,PVU,MYY,MTWTFSS
node/334652219,16350,Mangalore Express,19:01,PVU,MYY,MTWTFSS
node/334652219,56381,TVC-ERS Passenger,07:24,PVU,MYY,MTWTFSS
node/334652219,56383,TVC-ERS Passenger,09:24,PVU,MYY,MTWTFSS
node/334652219,56385,TVC-ERS Passenger,11:24,PVU,MYY,MTWTFSS
node/334652219,56387,TVC-ERS Passenger,13:24,PVU,MYY,MTWTFSS
node/334652219,56389,TVC-ERS Passenger,15:24,PVU,MYY,MTWTFSS
node/334652219,56391,TVC-ERS Passenger,17:24,PVU,MYY,MTWTFSS
node/334652219,56393,TVC-ERS Passenger,19:24,PVU,MYY,MTWTFSS
node/334652219,56395,TVC-ERS Passenger,21:24,PVU,MYY,MTWTFSS
node/334652219,56397,TVC-ERS Passenger,23:24,PVU,MYY,MTWTFSS
node/334652219,66361,TVC-QLN Passenger,07:21,PVU,MYY,MTWTFSS
node/334652219,66363,TVC-QLN Passenger,09:21,PVU,MYY,MTWTFSS
node/334652219,66365,TVC-QLN Passenger,11:21,PVU,MYY,MTWTFSS
node/334652219,66367,TVC-QLN Passenger,13:21,PVU,MYY,MTWTFSS
node/334652219,66369,TVC-QLN Passenger,15:21,PVU,MYY,MTWTFSS
node/334652219,66371,TVC-QLN Passenger,17:21,PVU,MYY,MTWTFSS
node/334652219,66373,TVC-QLN Passenger,19:21,PVU,MYY,MTWTFSS
node/334652219,66375,TVC-QLN Passenger,21:21,PVU,MYY,MTWTFSS
node/334652219,66377,TVC-QLN Passenger,23:21,PVU,MYY,MTWTFSS
node/334662852,12081,Jan Shatabdi Express,17:47,CNGR,CYN,MTWTF--
node/334662852,16301,Venad Express,21:30,CNGR,CYN,MTWTFSS
node/334662852,12623,Thiruvananthapuram Mail,23:25,CNGR,CYN,MTWTFSS
node/334662852,16303,Vanchinad Express,03:45,CNGR,CYN,MTWTFSS
node/334662852,16349,Mangalore Express,06:49,CNGR,CYN,MTWTFSS
node/334662852,56711,PUU-KYJ Passenger,08:58,CNGR,CYN,MTWTFSS
node/334662852,56715,PUU-KYJ Passenger,12:58,CNGR,CYN,MTWTFSS
node/334662852,56719,PUU-KYJ Passenger,16:58,CNGR,CYN,MTWTFSS
node/334662852,56723,PUU-KYJ Passenger,20:58,CNGR,CYN,MTWTFSS
node/334662852,12082,Jan Shatabdi Express,08:19,CYN,CNGR,MTWTF--
node/334662852,16302,Venad Express,10:46,CYN,CNGR,MTWTFSS
node/334662852,12624,Thiruvananthapuram Mail,13:01,CYN,CNGR,MTWTFSS
node/334662852,16304,Vanchinad Express,16:50,CYN,CNGR,MTWTFSS
node/334662852,16350,Mangalore Express,20:37,CYN,CNGR,MTWTFSS
node/334662852,56701,KYJ-PUU Passenger,06:25,CYN,CNGR,MTWTFSS
node/334662852,56705,KYJ-PUU Passenger,10:25,CYN,CNGR,MTWTFSS
node/334662852,56709,KYJ-PUU Passenger,14:25,CYN,CNGR,MTWTFSS
node/334662852,56713,KYJ-PUU Passenger,18:25,CYN,CNGR,MTWTFSS
node/334666170,16605,Mangala Lakshadweep Exp,17:30,OCR,KPY,MTWTFSS
node/334666170,12625,Kerala Express,19:54,OCR,KPY,MTWTFSS
node/334666170,16345,Netravati Express,21:49,OCR,KPY,MTWTFSS
node/334666170,12601,Mangala Express,22:31,OCR,KPY,MT-TFSS
node/334666170,16525,Kanyakumari Express,01:31,OCR,KPY,MTWTFSS
node/334666170,12695,Trivandrum Rajdhani,23:30,OCR,KPY,M-W-F--
